File: 16MB_image.png
Buffer: 128
itr_count: 0
_get_2d_array: 0.000052351
dwt2d: 0.000313142
dwt2d: 0.000121072
sha256_with_key: 0.000046907
sha512_with_key: 0.000040055
xor_with_sha_key_numba: 0.000029055
xor_with_sha_key: 0.000065091
xor_with_sha_key_numba: 0.000062518
xor_with_sha_key: 0.000093369
aes_encrypt: 0.000192126
_se_encrypt: 0.001119110
itr_count: 1
_get_2d_array: 0.000022185
dwt2d: 0.000264403
dwt2d: 0.000079203
sha256_with_key: 0.000026333
sha512_with_key: 0.000029074
xor_with_sha_key_numba: 0.000025036
xor_with_sha_key: 0.000050129
xor_with_sha_key_numba: 0.000053499
xor_with_sha_key: 0.000075703
aes_encrypt: 0.000134313
_se_encrypt: 0.000836838
itr_count: 2
_get_2d_array: 0.000018870
dwt2d: 0.000229218
dwt2d: 0.000078054
sha256_with_key: 0.000022296
sha512_with_key: 0.000027388
xor_with_sha_key_numba: 0.000024667
xor_with_sha_key: 0.000049685
xor_with_sha_key_numba: 0.000054073
xor_with_sha_key: 0.000077536
aes_encrypt: 0.000125220
_se_encrypt: 0.000799320
itr_count: 3
_get_2d_array: 0.000018240
dwt2d: 0.000223848
dwt2d: 0.000077128
sha256_with_key: 0.000020777
sha512_with_key: 0.000026648
xor_with_sha_key_numba: 0.000043351
xor_with_sha_key: 0.000068851
xor_with_sha_key_numba: 0.000054351
xor_with_sha_key: 0.000075906
aes_encrypt: 0.000131961
_se_encrypt: 0.000793097
itr_count: 4
_get_2d_array: 0.000019185
dwt2d: 0.000223737
dwt2d: 0.000077758
sha256_with_key: 0.000023203
sha512_with_key: 0.000027074
xor_with_sha_key_numba: 0.000022555
xor_with_sha_key: 0.000046499
xor_with_sha_key_numba: 0.000054554
xor_with_sha_key: 0.000076795
aes_encrypt: 0.000201774
_se_encrypt: 0.000841208
itr_count: 5
_get_2d_array: 0.000019222
dwt2d: 0.000242811
dwt2d: 0.000080055
sha256_with_key: 0.000022500
sha512_with_key: 0.000026537
xor_with_sha_key_numba: 0.000022907
xor_with_sha_key: 0.000047073
xor_with_sha_key_numba: 0.000054944
xor_with_sha_key: 0.000076943
aes_encrypt: 0.000150979
_se_encrypt: 0.000812690
itr_count: 6
_get_2d_array: 0.000017926
dwt2d: 0.000220274
dwt2d: 0.000080739
sha256_with_key: 0.000021444
sha512_with_key: 0.000027444
xor_with_sha_key_numba: 0.000023962
xor_with_sha_key: 0.000048369
xor_with_sha_key_numba: 0.000056165
xor_with_sha_key: 0.000077851
aes_encrypt: 0.000120720
_se_encrypt: 0.000758783
itr_count: 7
_get_2d_array: 0.000017500
dwt2d: 0.000241515
dwt2d: 0.000079481
sha256_with_key: 0.000022314
sha512_with_key: 0.000027370
xor_with_sha_key_numba: 0.000022555
xor_with_sha_key: 0.000047795
xor_with_sha_key_numba: 0.000055240
xor_with_sha_key: 0.000082962
aes_encrypt: 0.000118961
_se_encrypt: 0.000782968
itr_count: 8
_get_2d_array: 0.000016907
dwt2d: 0.000244811
dwt2d: 0.000077721
sha256_with_key: 0.000021333
sha512_with_key: 0.000026333
xor_with_sha_key_numba: 0.000023888
xor_with_sha_key: 0.000047870
xor_with_sha_key_numba: 0.000055221
xor_with_sha_key: 0.000079240
aes_encrypt: 0.000123405
_se_encrypt: 0.000787468
itr_count: 9
_get_2d_array: 0.000019018
dwt2d: 0.000231663
dwt2d: 0.000081461
sha256_with_key: 0.000025037
sha512_with_key: 0.000027444
xor_with_sha_key_numba: 0.000023721
xor_with_sha_key: 0.000049499
xor_with_sha_key_numba: 0.000052833
xor_with_sha_key: 0.000073239
aes_encrypt: 0.000122720
_se_encrypt: 0.000797579
itr_count: 10
_get_2d_array: 0.000017482
dwt2d: 0.000218571
dwt2d: 0.000076017
sha256_with_key: 0.000021851
sha512_with_key: 0.000025314
xor_with_sha_key_numba: 0.000023000
xor_with_sha_key: 0.000045036
xor_with_sha_key_numba: 0.000057462
xor_with_sha_key: 0.000124331
aes_encrypt: 0.000123813
_se_encrypt: 0.000798468
itr_count: 11
_get_2d_array: 0.000017648
dwt2d: 0.000226348
dwt2d: 0.000077851
sha256_with_key: 0.000022185
sha512_with_key: 0.000027055
xor_with_sha_key_numba: 0.000023055
xor_with_sha_key: 0.000046536
xor_with_sha_key_numba: 0.000052166
xor_with_sha_key: 0.000072703
aes_encrypt: 0.000144220
_se_encrypt: 0.000780894
itr_count: 12
_get_2d_array: 0.000018536
dwt2d: 0.002253332
dwt2d: 0.000098387
sha256_with_key: 0.000039037
sha512_with_key: 0.000034370
xor_with_sha_key_numba: 0.000029240
xor_with_sha_key: 0.000068295
xor_with_sha_key_numba: 0.000076165
xor_with_sha_key: 0.000103276
aes_encrypt: 0.000179219
_se_encrypt: 0.003097633
itr_count: 13
_get_2d_array: 0.000023500
dwt2d: 0.000242088
dwt2d: 0.000082850
sha256_with_key: 0.000025481
sha512_with_key: 0.000029518
xor_with_sha_key_numba: 0.000024648
xor_with_sha_key: 0.000050814
xor_with_sha_key_numba: 0.000052573
xor_with_sha_key: 0.000073128
aes_encrypt: 0.000132572
_se_encrypt: 0.000842671
itr_count: 14
_get_2d_array: 0.000020259
dwt2d: 0.000227570
dwt2d: 0.000078314
sha256_with_key: 0.000022778
sha512_with_key: 0.000027073
xor_with_sha_key_numba: 0.000024703
xor_with_sha_key: 0.000050128
xor_with_sha_key_numba: 0.000055536
xor_with_sha_key: 0.000079221
aes_encrypt: 0.000119313
_se_encrypt: 0.000799116
itr_count: 15
_get_2d_array: 0.000017444
dwt2d: 0.000223959
dwt2d: 0.000077813
sha256_with_key: 0.000021481
sha512_with_key: 0.000027685
xor_with_sha_key_numba: 0.000024000
xor_with_sha_key: 0.000048091
xor_with_sha_key_numba: 0.000052944
xor_with_sha_key: 0.000073665
aes_encrypt: 0.000120887
_se_encrypt: 0.000758005
itr_count: 16
_get_2d_array: 0.000016462
dwt2d: 0.000322198
dwt2d: 0.000079480
sha256_with_key: 0.000025148
sha512_with_key: 0.000027851
xor_with_sha_key_numba: 0.000024296
xor_with_sha_key: 0.000051721
xor_with_sha_key_numba: 0.000055869
xor_with_sha_key: 0.000080462
aes_encrypt: 0.000133664
_se_encrypt: 0.000893540
itr_count: 17
_get_2d_array: 0.000017999
dwt2d: 0.000251144
dwt2d: 0.000076573
sha256_with_key: 0.000024333
sha512_with_key: 0.000027777
xor_with_sha_key_numba: 0.000023870
xor_with_sha_key: 0.000050092
xor_with_sha_key_numba: 0.000052759
xor_with_sha_key: 0.000073018
aes_encrypt: 0.000120609
_se_encrypt: 0.000795264
itr_count: 18
_get_2d_array: 0.000017981
dwt2d: 0.000219941
dwt2d: 0.000099369
sha256_with_key: 0.000023018
sha512_with_key: 0.000027925
xor_with_sha_key_numba: 0.000025629
xor_with_sha_key: 0.000052388
xor_with_sha_key_numba: 0.000058333
xor_with_sha_key: 0.000083795
aes_encrypt: 0.000127794
_se_encrypt: 0.000808004
itr_count: 19
_get_2d_array: 0.000019740
dwt2d: 0.000294181
dwt2d: 0.000086462
sha256_with_key: 0.000025740
sha512_with_key: 0.000028000
xor_with_sha_key_numba: 0.000026463
xor_with_sha_key: 0.000053462
xor_with_sha_key_numba: 0.000056684
xor_with_sha_key: 0.000078814
aes_encrypt: 0.000134405
_se_encrypt: 0.000899410
itr_count: 20
_get_2d_array: 0.000020537
dwt2d: 0.000236718
dwt2d: 0.000081555
sha256_with_key: 0.000023666
sha512_with_key: 0.000045888
xor_with_sha_key_numba: 0.000027129
xor_with_sha_key: 0.000054870
xor_with_sha_key_numba: 0.000058962
xor_with_sha_key: 0.000083554
aes_encrypt: 0.000124905
_se_encrypt: 0.000834634
itr_count: 21
_get_2d_array: 0.000018074
dwt2d: 0.000286162
dwt2d: 0.000081647
sha256_with_key: 0.000025055
sha512_with_key: 0.000027611
xor_with_sha_key_numba: 0.000040536
xor_with_sha_key: 0.000068591
xor_with_sha_key_numba: 0.000057147
xor_with_sha_key: 0.000079999
aes_encrypt: 0.000127572
_se_encrypt: 0.000873188
itr_count: 22
_get_2d_array: 0.000018685
dwt2d: 0.000235070
dwt2d: 0.000077740
sha256_with_key: 0.000023203
sha512_with_key: 0.000027092
xor_with_sha_key_numba: 0.000023740
xor_with_sha_key: 0.000048296
xor_with_sha_key_numba: 0.000059036
xor_with_sha_key: 0.000082277
aes_encrypt: 0.000125424
_se_encrypt: 0.000805690
itr_count: 23
_get_2d_array: 0.000018352
dwt2d: 0.000238088
dwt2d: 0.000079221
sha256_with_key: 0.000021667
sha512_with_key: 0.000031296
xor_with_sha_key_numba: 0.000024500
xor_with_sha_key: 0.000050258
xor_with_sha_key_numba: 0.000057684
xor_with_sha_key: 0.000082035
aes_encrypt: 0.000145535
_se_encrypt: 0.000827171
itr_count: 24
_get_2d_array: 0.000019926
dwt2d: 0.000231237
dwt2d: 0.000078814
sha256_with_key: 0.000022370
sha512_with_key: 0.000026981
xor_with_sha_key_numba: 0.000024574
xor_with_sha_key: 0.000050351
xor_with_sha_key_numba: 0.000059018
xor_with_sha_key: 0.000082054
aes_encrypt: 0.000121572
_se_encrypt: 0.000785394
itr_count: 25
_get_2d_array: 0.000018352
dwt2d: 0.000249200
dwt2d: 0.000077110
sha256_with_key: 0.000020611
sha512_with_key: 0.000029110
xor_with_sha_key_numba: 0.000023648
xor_with_sha_key: 0.000047759
xor_with_sha_key_numba: 0.000057388
xor_with_sha_key: 0.000080962
aes_encrypt: 0.000118739
_se_encrypt: 0.000793802
itr_count: 26
_get_2d_array: 0.000017684
dwt2d: 0.000261569
dwt2d: 0.000078869
sha256_with_key: 0.000022000
sha512_with_key: 0.000027055
xor_with_sha_key_numba: 0.000024277
xor_with_sha_key: 0.000050592
xor_with_sha_key_numba: 0.000057221
xor_with_sha_key: 0.000077740
