File: 32MB_image.png
Buffer: 128
itr_count: 0
_get_2d_array: 0.000051573
dwt2d: 0.000322957
dwt2d: 0.000118127
sha256_with_key: 0.000046221
sha512_with_key: 0.000040203
xor_with_sha_key_numba: 0.000028277
xor_with_sha_key: 0.000063629
xor_with_sha_key_numba: 0.000062129
xor_with_sha_key: 0.000087572
aes_encrypt: 0.000189016
_se_encrypt: 0.001112685
itr_count: 1
_get_2d_array: 0.000021556
dwt2d: 0.000233274
dwt2d: 0.000103683
sha256_with_key: 0.000026111
sha512_with_key: 0.000030333
xor_with_sha_key_numba: 0.000025259
xor_with_sha_key: 0.000051610
xor_with_sha_key_numba: 0.000053185
xor_with_sha_key: 0.000074073
aes_encrypt: 0.000132257
_se_encrypt: 0.000826949
itr_count: 2
_get_2d_array: 0.000018222
dwt2d: 0.000227866
dwt2d: 0.000076721
sha256_with_key: 0.000024018
sha512_with_key: 0.000052795
xor_with_sha_key_numba: 0.000025185
xor_with_sha_key: 0.000051184
xor_with_sha_key_numba: 0.000055055
xor_with_sha_key: 0.000076628
aes_encrypt: 0.000129460
_se_encrypt: 0.000807764
itr_count: 3
_get_2d_array: 0.000019018
dwt2d: 0.000228977
dwt2d: 0.000077239
sha256_with_key: 0.000022444
sha512_with_key: 0.000026092
xor_with_sha_key_numba: 0.000023184
xor_with_sha_key: 0.000047610
xor_with_sha_key_numba: 0.000139386
xor_with_sha_key: 0.000161386
aes_encrypt: 0.000138368
_se_encrypt: 0.000871281
itr_count: 4
_get_2d_array: 0.000018722
dwt2d: 0.000224163
dwt2d: 0.000078462
sha256_with_key: 0.000025333
sha512_with_key: 0.000029963
xor_with_sha_key_numba: 0.000024110
xor_with_sha_key: 0.000049777
xor_with_sha_key_numba: 0.000054592
xor_with_sha_key: 0.000101757
aes_encrypt: 0.000130368
_se_encrypt: 0.000923243
itr_count: 5
_get_2d_array: 0.000023944
dwt2d: 0.000769968
dwt2d: 0.000084332
sha256_with_key: 0.000037481
sha512_with_key: 0.000035833
xor_with_sha_key_numba: 0.000026296
xor_with_sha_key: 0.000060462
xor_with_sha_key_numba: 0.000054851
xor_with_sha_key: 0.000079869
aes_encrypt: 0.000207756
_se_encrypt: 0.001488049
itr_count: 6
_get_2d_array: 0.000025796
dwt2d: 0.001125037
dwt2d: 0.000093221
sha256_with_key: 0.000041907
sha512_with_key: 0.000036999
xor_with_sha_key_numba: 0.000030370
xor_with_sha_key: 0.000069591
xor_with_sha_key_numba: 0.000061999
xor_with_sha_key: 0.000084924
aes_encrypt: 0.000184367
_se_encrypt: 0.001910209
itr_count: 7
_get_2d_array: 0.000025407
dwt2d: 0.000283810
dwt2d: 0.000076944
sha256_with_key: 0.000024963
sha512_with_key: 0.000029463
xor_with_sha_key_numba: 0.000025166
xor_with_sha_key: 0.000052666
xor_with_sha_key_numba: 0.000056110
xor_with_sha_key: 0.000079406
aes_encrypt: 0.000130350
_se_encrypt: 0.000855078
itr_count: 8
_get_2d_array: 0.000019833
dwt2d: 0.000253811
dwt2d: 0.000077962
sha256_with_key: 0.000024166
sha512_with_key: 0.000027314
xor_with_sha_key_numba: 0.000024056
xor_with_sha_key: 0.000049629
xor_with_sha_key_numba: 0.000055499
xor_with_sha_key: 0.000082313
aes_encrypt: 0.000125701
_se_encrypt: 0.000808579
itr_count: 9
_get_2d_array: 0.000018296
dwt2d: 0.000232460
dwt2d: 0.000082387
sha256_with_key: 0.000023740
sha512_with_key: 0.000029759
xor_with_sha_key_numba: 0.000022944
xor_with_sha_key: 0.000047610
xor_with_sha_key_numba: 0.000053240
xor_with_sha_key: 0.000074202
aes_encrypt: 0.000120738
_se_encrypt: 0.000799357
itr_count: 10
_get_2d_array: 0.000018093
dwt2d: 0.000223256
dwt2d: 0.000074387
sha256_with_key: 0.000021481
sha512_with_key: 0.000045685
xor_with_sha_key_numba: 0.000024370
xor_with_sha_key: 0.000049480
xor_with_sha_key_numba: 0.000055222
xor_with_sha_key: 0.000078721
aes_encrypt: 0.000119349
_se_encrypt: 0.000777857
itr_count: 11
_get_2d_array: 0.000017963
dwt2d: 0.000226052
dwt2d: 0.000076962
sha256_with_key: 0.000021277
sha512_with_key: 0.000026778
xor_with_sha_key_numba: 0.000023333
xor_with_sha_key: 0.000048018
xor_with_sha_key_numba: 0.000072924
xor_with_sha_key: 0.000093720
aes_encrypt: 0.000113942
_se_encrypt: 0.000767635
itr_count: 12
_get_2d_array: 0.000018444
dwt2d: 0.000220385
dwt2d: 0.000074573
sha256_with_key: 0.000020259
sha512_with_key: 0.000026759
xor_with_sha_key_numba: 0.000023685
xor_with_sha_key: 0.000048796
xor_with_sha_key_numba: 0.000054758
xor_with_sha_key: 0.000078573
aes_encrypt: 0.000115387
_se_encrypt: 0.000745654
itr_count: 13
_get_2d_array: 0.000018481
dwt2d: 0.000225570
dwt2d: 0.000078481
sha256_with_key: 0.000021759
sha512_with_key: 0.000026796
xor_with_sha_key_numba: 0.000023778
xor_with_sha_key: 0.000048351
xor_with_sha_key_numba: 0.000052573
xor_with_sha_key: 0.000072666
aes_encrypt: 0.000121757
_se_encrypt: 0.000764506
itr_count: 14
_get_2d_array: 0.000017092
dwt2d: 0.000240329
dwt2d: 0.000076925
sha256_with_key: 0.000022667
sha512_with_key: 0.000026277
xor_with_sha_key_numba: 0.000024166
xor_with_sha_key: 0.000050444
xor_with_sha_key_numba: 0.000055203
xor_with_sha_key: 0.000079424
aes_encrypt: 0.000118406
_se_encrypt: 0.000776950
itr_count: 15
_get_2d_array: 0.000018833
dwt2d: 0.000247033
dwt2d: 0.000079592
sha256_with_key: 0.000022333
sha512_with_key: 0.000026351
xor_with_sha_key_numba: 0.000023037
xor_with_sha_key: 0.000048814
xor_with_sha_key_numba: 0.000053425
xor_with_sha_key: 0.000073795
aes_encrypt: 0.000118720
_se_encrypt: 0.000780654
itr_count: 16
_get_2d_array: 0.000017814
dwt2d: 0.000224737
dwt2d: 0.000076369
sha256_with_key: 0.000019963
sha512_with_key: 0.000027778
xor_with_sha_key_numba: 0.000024333
xor_with_sha_key: 0.000048259
xor_with_sha_key_numba: 0.000055999
xor_with_sha_key: 0.000080776
aes_encrypt: 0.000120220
_se_encrypt: 0.000779672
itr_count: 17
_get_2d_array: 0.000017185
dwt2d: 0.000227330
dwt2d: 0.000072850
sha256_with_key: 0.000022667
sha512_with_key: 0.000026407
xor_with_sha_key_numba: 0.000023203
xor_with_sha_key: 0.000045425
xor_with_sha_key_numba: 0.000073147
xor_with_sha_key: 0.000097869
aes_encrypt: 0.000116461
_se_encrypt: 0.000767876
itr_count: 18
_get_2d_array: 0.000018407
dwt2d: 0.000223644
dwt2d: 0.000073665
sha256_with_key: 0.000022333
sha512_with_key: 0.000026962
xor_with_sha_key_numba: 0.000023333
xor_with_sha_key: 0.000046259
xor_with_sha_key_numba: 0.000055332
xor_with_sha_key: 0.000078702
aes_encrypt: 0.000140238
_se_encrypt: 0.000775524
itr_count: 19
_get_2d_array: 0.000017296
dwt2d: 0.000223700
dwt2d: 0.000079332
sha256_with_key: 0.000021741
sha512_with_key: 0.000025759
xor_with_sha_key_numba: 0.000023592
xor_with_sha_key: 0.000050536
xor_with_sha_key_numba: 0.000052370
xor_with_sha_key: 0.000072258
aes_encrypt: 0.000115591
_se_encrypt: 0.000752654
itr_count: 20
_get_2d_array: 0.000016852
dwt2d: 0.000236440
dwt2d: 0.000073962
sha256_with_key: 0.000021111
sha512_with_key: 0.000026518
xor_with_sha_key_numba: 0.000023110
xor_with_sha_key: 0.000046518
xor_with_sha_key_numba: 0.000055832
xor_with_sha_key: 0.000079666
aes_encrypt: 0.000117942
_se_encrypt: 0.000763024
itr_count: 21
_get_2d_array: 0.000017444
dwt2d: 0.000222829
dwt2d: 0.000093128
sha256_with_key: 0.000022315
sha512_with_key: 0.000026518
xor_with_sha_key_numba: 0.000023573
xor_with_sha_key: 0.000050073
xor_with_sha_key_numba: 0.000052685
xor_with_sha_key: 0.000072314
aes_encrypt: 0.000114516
_se_encrypt: 0.000761599
itr_count: 22
_get_2d_array: 0.000017703
dwt2d: 0.000216867
dwt2d: 0.000073925
sha256_with_key: 0.000019889
sha512_with_key: 0.000025648
xor_with_sha_key_numba: 0.000043036
xor_with_sha_key: 0.000067351
xor_with_sha_key_numba: 0.000055999
xor_with_sha_key: 0.000078499
aes_encrypt: 0.000113998
_se_encrypt: 0.000755265
itr_count: 23
_get_2d_array: 0.000016630
dwt2d: 0.000225904
dwt2d: 0.000073221
sha256_with_key: 0.000021129
sha512_with_key: 0.000027370
xor_with_sha_key_numba: 0.000023444
xor_with_sha_key: 0.000047517
xor_with_sha_key_numba: 0.000055666
xor_with_sha_key: 0.000078073
aes_encrypt: 0.000136572
_se_encrypt: 0.000774524
itr_count: 24
_get_2d_array: 0.000017111
dwt2d: 0.000227811
dwt2d: 0.000075221
sha256_with_key: 0.000022296
sha512_with_key: 0.000028110
xor_with_sha_key_numba: 0.000023889
xor_with_sha_key: 0.000047184
xor_with_sha_key_numba: 0.000055388
xor_with_sha_key: 0.000077665
aes_encrypt: 0.000120295
_se_encrypt: 0.000763580
itr_count: 25
_get_2d_array: 0.000018426
dwt2d: 0.000217922
dwt2d: 0.000075981
sha256_with_key: 0.000020426
sha512_with_key: 0.000026389
xor_with_sha_key_numba: 0.000023426
xor_with_sha_key: 0.000047147
xor_with_sha_key_numba: 0.000053833
xor_with_sha_key: 0.000077129
aes_encrypt: 0.000117554
_se_encrypt: 0.000770006
itr_count: 26
_get_2d_array: 0.000016740
dwt2d: 0.000249514
dwt2d: 0.000077535
sha256_with_key: 0.000022296
sha512_with_key: 0.000027833
xor_with_sha_key_numba: 0.000022703
xor_with_sha_key: 0.000049832
xor_with_sha_key_numba: 0.000054166
xor_with_sha_key: 0.000073481
