File: 4MB_image.png
Buffer: 128
itr_count: 0
_get_2d_array: 0.000047740
dwt2d: 10.670440840
dwt2d: 0.000093813
sha256_with_key: 0.000047814
sha512_with_key: 0.000040943
xor_with_sha_key_numba: 0.000030795
xor_with_sha_key: 0.000069407
xor_with_sha_key_numba: 0.000062980
xor_with_sha_key: 0.000087721
aes_encrypt: 0.000272458
_se_encrypt: 10.671338879
itr_count: 1
_get_2d_array: 0.000027962
dwt2d: 0.000264810
dwt2d: 0.000078350
sha256_with_key: 0.000031851
sha512_with_key: 0.000033851
xor_with_sha_key_numba: 0.000025851
xor_with_sha_key: 0.000054295
xor_with_sha_key_numba: 0.000055202
xor_with_sha_key: 0.000076961
aes_encrypt: 0.000167571
_se_encrypt: 0.000898705
itr_count: 2
_get_2d_array: 0.000020556
dwt2d: 0.000250495
dwt2d: 0.000078461
sha256_with_key: 0.000024684
sha512_with_key: 0.000028648
xor_with_sha_key_numba: 0.000024351
xor_with_sha_key: 0.000050388
xor_with_sha_key_numba: 0.000054221
xor_with_sha_key: 0.000074647
aes_encrypt: 0.000126405
_se_encrypt: 0.000831169
itr_count: 3
_get_2d_array: 0.000020537
dwt2d: 0.000244050
dwt2d: 0.000077054
sha256_with_key: 0.000026351
sha512_with_key: 0.000029166
xor_with_sha_key_numba: 0.000024166
xor_with_sha_key: 0.000048980
xor_with_sha_key_numba: 0.000053258
xor_with_sha_key: 0.000072720
aes_encrypt: 0.000125701
_se_encrypt: 0.000795319
itr_count: 4
_get_2d_array: 0.000019055
dwt2d: 0.000286569
dwt2d: 0.000076425
sha256_with_key: 0.000025593
sha512_with_key: 0.000030407
xor_with_sha_key_numba: 0.000024796
xor_with_sha_key: 0.000052055
xor_with_sha_key_numba: 0.000054998
xor_with_sha_key: 0.000079424
aes_encrypt: 0.000139016
_se_encrypt: 0.000861261
itr_count: 5
_get_2d_array: 0.000019241
dwt2d: 0.000251606
dwt2d: 0.000075628
sha256_with_key: 0.000026055
sha512_with_key: 0.000028999
xor_with_sha_key_numba: 0.000024259
xor_with_sha_key: 0.000050296
xor_with_sha_key_numba: 0.000054425
xor_with_sha_key: 0.000076035
aes_encrypt: 0.000129757
_se_encrypt: 0.000808855
itr_count: 6
_get_2d_array: 0.000019684
dwt2d: 0.000263792
dwt2d: 0.000079443
sha256_with_key: 0.000024241
sha512_with_key: 0.000029370
xor_with_sha_key_numba: 0.000023370
xor_with_sha_key: 0.000047425
xor_with_sha_key_numba: 0.000056425
xor_with_sha_key: 0.000078147
aes_encrypt: 0.000124794
_se_encrypt: 0.000818428
itr_count: 7
_get_2d_array: 0.000017962
dwt2d: 0.000220700
dwt2d: 0.000075147
sha256_with_key: 0.000023425
sha512_with_key: 0.000031351
xor_with_sha_key_numba: 0.000024851
xor_with_sha_key: 0.000049666
xor_with_sha_key_numba: 0.000054684
xor_with_sha_key: 0.000079647
aes_encrypt: 0.000128312
_se_encrypt: 0.000796633
itr_count: 8
_get_2d_array: 0.000018537
dwt2d: 0.000227107
dwt2d: 0.000075443
sha256_with_key: 0.000025870
sha512_with_key: 0.000027814
xor_with_sha_key_numba: 0.000022148
xor_with_sha_key: 0.000045870
xor_with_sha_key_numba: 0.000080072
xor_with_sha_key: 0.000100516
aes_encrypt: 0.000126627
_se_encrypt: 0.000796226
itr_count: 9
_get_2d_array: 0.000018907
dwt2d: 0.000226236
dwt2d: 0.000075535
sha256_with_key: 0.000025036
sha512_with_key: 0.000028778
xor_with_sha_key_numba: 0.000023500
xor_with_sha_key: 0.000046444
xor_with_sha_key_numba: 0.000055444
xor_with_sha_key: 0.000078480
aes_encrypt: 0.000148053
_se_encrypt: 0.000791874
itr_count: 10
_get_2d_array: 0.000019278
dwt2d: 0.000234292
dwt2d: 0.000079332
sha256_with_key: 0.000023667
sha512_with_key: 0.000029444
xor_with_sha_key_numba: 0.000021907
xor_with_sha_key: 0.000045925
xor_with_sha_key_numba: 0.000053962
xor_with_sha_key: 0.000072740
aes_encrypt: 0.000119924
_se_encrypt: 0.000771170
itr_count: 11
_get_2d_array: 0.000017629
dwt2d: 0.000256180
dwt2d: 0.000078702
sha256_with_key: 0.000024240
sha512_with_key: 0.000027703
xor_with_sha_key_numba: 0.000023388
xor_with_sha_key: 0.000047721
xor_with_sha_key_numba: 0.000054388
xor_with_sha_key: 0.000077499
aes_encrypt: 0.000115720
_se_encrypt: 0.000788763
itr_count: 12
_get_2d_array: 0.000018073
dwt2d: 0.000246384
dwt2d: 0.000078758
sha256_with_key: 0.000022629
sha512_with_key: 0.000027685
xor_with_sha_key_numba: 0.000024407
xor_with_sha_key: 0.000049573
xor_with_sha_key_numba: 0.000053017
xor_with_sha_key: 0.000072702
aes_encrypt: 0.000159460
_se_encrypt: 0.000819910
itr_count: 13
_get_2d_array: 0.000017648
dwt2d: 0.000232347
dwt2d: 0.000093758
sha256_with_key: 0.000024926
sha512_with_key: 0.000028611
xor_with_sha_key_numba: 0.000024185
xor_with_sha_key: 0.000050370
xor_with_sha_key_numba: 0.000055129
xor_with_sha_key: 0.000078332
aes_encrypt: 0.000120757
_se_encrypt: 0.000792652
itr_count: 14
_get_2d_array: 0.000018759
dwt2d: 0.000232459
dwt2d: 0.000080813
sha256_with_key: 0.000022111
sha512_with_key: 0.000026907
xor_with_sha_key_numba: 0.000024704
xor_with_sha_key: 0.000049943
xor_with_sha_key_numba: 0.000053944
xor_with_sha_key: 0.000073592
aes_encrypt: 0.000121591
_se_encrypt: 0.000798892
itr_count: 15
_get_2d_array: 0.000017259
dwt2d: 0.000238569
dwt2d: 0.000074740
sha256_with_key: 0.000023758
sha512_with_key: 0.000027925
xor_with_sha_key_numba: 0.000023500
xor_with_sha_key: 0.000047314
xor_with_sha_key_numba: 0.000054610
xor_with_sha_key: 0.000095202
aes_encrypt: 0.000119831
_se_encrypt: 0.000791559
itr_count: 16
_get_2d_array: 0.000017499
dwt2d: 0.000235625
dwt2d: 0.000076758
sha256_with_key: 0.000023963
sha512_with_key: 0.000027240
xor_with_sha_key_numba: 0.000023204
xor_with_sha_key: 0.000046980
xor_with_sha_key_numba: 0.000053296
xor_with_sha_key: 0.000072851
aes_encrypt: 0.000114017
_se_encrypt: 0.000758078
itr_count: 17
_get_2d_array: 0.000018259
dwt2d: 0.000230348
dwt2d: 0.000073387
sha256_with_key: 0.000025221
sha512_with_key: 0.000027889
xor_with_sha_key_numba: 0.000023573
xor_with_sha_key: 0.000047573
xor_with_sha_key_numba: 0.000054296
xor_with_sha_key: 0.000074961
aes_encrypt: 0.000120979
_se_encrypt: 0.000760856
itr_count: 18
_get_2d_array: 0.000017389
dwt2d: 0.000246588
dwt2d: 0.000074943
sha256_with_key: 0.000023370
sha512_with_key: 0.000028944
xor_with_sha_key_numba: 0.000022518
xor_with_sha_key: 0.000046370
xor_with_sha_key_numba: 0.000054165
xor_with_sha_key: 0.000072629
aes_encrypt: 0.000120127
_se_encrypt: 0.000777689
itr_count: 19
_get_2d_array: 0.000016870
dwt2d: 0.000228977
dwt2d: 0.000093146
sha256_with_key: 0.000024407
sha512_with_key: 0.000030537
xor_with_sha_key_numba: 0.000022388
xor_with_sha_key: 0.000046277
xor_with_sha_key_numba: 0.000055943
xor_with_sha_key: 0.000078517
aes_encrypt: 0.000121071
_se_encrypt: 0.000782318
itr_count: 20
_get_2d_array: 0.000017388
dwt2d: 0.000226829
dwt2d: 0.000073165
sha256_with_key: 0.000021240
sha512_with_key: 0.000028333
xor_with_sha_key_numba: 0.000023129
xor_with_sha_key: 0.000046795
xor_with_sha_key_numba: 0.000053036
xor_with_sha_key: 0.000072628
aes_encrypt: 0.000117664
_se_encrypt: 0.000772671
itr_count: 21
_get_2d_array: 0.000016944
dwt2d: 0.000231607
dwt2d: 0.000077036
sha256_with_key: 0.000023314
sha512_with_key: 0.000026981
xor_with_sha_key_numba: 0.000023962
xor_with_sha_key: 0.000046684
xor_with_sha_key_numba: 0.000054462
xor_with_sha_key: 0.000075591
aes_encrypt: 0.000116924
_se_encrypt: 0.000774374
itr_count: 22
_get_2d_array: 0.000018722
dwt2d: 0.000228274
dwt2d: 0.000074554
sha256_with_key: 0.000022240
sha512_with_key: 0.000026610
xor_with_sha_key_numba: 0.000022611
xor_with_sha_key: 0.000047092
xor_with_sha_key_numba: 0.000052814
xor_with_sha_key: 0.000073536
aes_encrypt: 0.000112461
_se_encrypt: 0.000743782
itr_count: 23
_get_2d_array: 0.000018685
dwt2d: 0.000227144
dwt2d: 0.000075591
sha256_with_key: 0.000023147
sha512_with_key: 0.000028056
xor_with_sha_key_numba: 0.000023315
xor_with_sha_key: 0.000046462
xor_with_sha_key_numba: 0.000055202
xor_with_sha_key: 0.000077906
aes_encrypt: 0.000120887
_se_encrypt: 0.000763411
itr_count: 24
_get_2d_array: 0.000017556
dwt2d: 0.000240792
dwt2d: 0.000074147
sha256_with_key: 0.000022000
sha512_with_key: 0.000026944
xor_with_sha_key_numba: 0.000023648
xor_with_sha_key: 0.000046944
xor_with_sha_key_numba: 0.000053184
xor_with_sha_key: 0.000172127
aes_encrypt: 0.000158293
_se_encrypt: 0.000911445
itr_count: 25
_get_2d_array: 0.000028369
dwt2d: 0.001492934
dwt2d: 0.000097387
sha256_with_key: 0.000041648
sha512_with_key: 0.000038888
xor_with_sha_key_numba: 0.000030018
xor_with_sha_key: 0.000068572
xor_with_sha_key_numba: 0.000057387
xor_with_sha_key: 0.000082202
aes_encrypt: 0.000222792
_se_encrypt: 0.002290049
itr_count: 26
_get_2d_array: 0.000025611
dwt2d: 0.000241922
dwt2d: 0.000084294
sha256_with_key: 0.000029296
sha512_with_key: 0.000030610
xor_with_sha_key_numba: 0.000023851
xor_with_sha_key: 0.000050555
xor_with_sha_key_numba: 0.000053943
xor_with_sha_key: 0.000076999
