File: 8MB_image.png
Buffer: 128
itr_count: 0
_get_2d_array: 0.000054832
dwt2d: 0.000393716
dwt2d: 0.000094295
sha256_with_key: 0.000046406
sha512_with_key: 0.000040370
xor_with_sha_key_numba: 0.000028203
xor_with_sha_key: 0.000063240
xor_with_sha_key_numba: 0.000065073
xor_with_sha_key: 0.000090147
aes_encrypt: 0.000220219
_se_encrypt: 0.001201908
itr_count: 1
_get_2d_array: 0.000022611
dwt2d: 0.000234867
dwt2d: 0.000078814
sha256_with_key: 0.000025444
sha512_with_key: 0.000032555
xor_with_sha_key_numba: 0.000025500
xor_with_sha_key: 0.000050481
xor_with_sha_key_numba: 0.000054000
xor_with_sha_key: 0.000079759
aes_encrypt: 0.000132202
_se_encrypt: 0.000809303
itr_count: 2
_get_2d_array: 0.000021278
dwt2d: 0.000228015
dwt2d: 0.000078203
sha256_with_key: 0.000024074
sha512_with_key: 0.000026667
xor_with_sha_key_numba: 0.000023926
xor_with_sha_key: 0.000049463
xor_with_sha_key_numba: 0.000054833
xor_with_sha_key: 0.000075795
aes_encrypt: 0.000130906
_se_encrypt: 0.000788321
itr_count: 3
_get_2d_array: 0.000019167
dwt2d: 0.000229534
dwt2d: 0.000077276
sha256_with_key: 0.000023870
sha512_with_key: 0.000026481
xor_with_sha_key_numba: 0.000024000
xor_with_sha_key: 0.000052055
xor_with_sha_key_numba: 0.000053703
xor_with_sha_key: 0.000073814
aes_encrypt: 0.000121998
_se_encrypt: 0.000774081
itr_count: 4
_get_2d_array: 0.000016685
dwt2d: 0.000239144
dwt2d: 0.000089221
sha256_with_key: 0.000025518
sha512_with_key: 0.000029203
xor_with_sha_key_numba: 0.000025426
xor_with_sha_key: 0.000051518
xor_with_sha_key_numba: 0.000054610
xor_with_sha_key: 0.000077444
aes_encrypt: 0.000133702
_se_encrypt: 0.000815710
itr_count: 5
_get_2d_array: 0.000019278
dwt2d: 0.000247885
dwt2d: 0.000132127
sha256_with_key: 0.000024130
sha512_with_key: 0.000028648
xor_with_sha_key_numba: 0.000023592
xor_with_sha_key: 0.000050814
xor_with_sha_key_numba: 0.000055092
xor_with_sha_key: 0.000077072
aes_encrypt: 0.000124646
_se_encrypt: 0.000853580
itr_count: 6
_get_2d_array: 0.000017963
dwt2d: 0.000224441
dwt2d: 0.000077684
sha256_with_key: 0.000022666
sha512_with_key: 0.000028259
xor_with_sha_key_numba: 0.000024481
xor_with_sha_key: 0.000051018
xor_with_sha_key_numba: 0.000055814
xor_with_sha_key: 0.000078480
aes_encrypt: 0.000129109
_se_encrypt: 0.000812877
itr_count: 7
_get_2d_array: 0.000018593
dwt2d: 0.000243941
dwt2d: 0.000078925
sha256_with_key: 0.000023314
sha512_with_key: 0.000027537
xor_with_sha_key_numba: 0.000023037
xor_with_sha_key: 0.000046889
xor_with_sha_key_numba: 0.000132480
xor_with_sha_key: 0.000156905
aes_encrypt: 0.000125850
_se_encrypt: 0.000871617
itr_count: 8
_get_2d_array: 0.000019092
dwt2d: 0.000227645
dwt2d: 0.000077017
sha256_with_key: 0.000024092
sha512_with_key: 0.000027499
xor_with_sha_key_numba: 0.000022740
xor_with_sha_key: 0.000046037
xor_with_sha_key_numba: 0.000055443
xor_with_sha_key: 0.000079498
aes_encrypt: 0.000137479
_se_encrypt: 0.000787081
itr_count: 9
_get_2d_array: 0.000018166
dwt2d: 0.000234756
dwt2d: 0.000078777
sha256_with_key: 0.000020999
sha512_with_key: 0.000026388
xor_with_sha_key_numba: 0.000023314
xor_with_sha_key: 0.000046758
xor_with_sha_key_numba: 0.000053721
xor_with_sha_key: 0.000072666
aes_encrypt: 0.000111628
_se_encrypt: 0.000755081
itr_count: 10
_get_2d_array: 0.000019093
dwt2d: 0.000221237
dwt2d: 0.000078036
sha256_with_key: 0.000021722
sha512_with_key: 0.000028388
xor_with_sha_key_numba: 0.000023000
xor_with_sha_key: 0.000050240
xor_with_sha_key_numba: 0.000055332
xor_with_sha_key: 0.000078795
aes_encrypt: 0.000115499
_se_encrypt: 0.000758174
itr_count: 11
_get_2d_array: 0.000017092
dwt2d: 0.000252200
dwt2d: 0.000077536
sha256_with_key: 0.000021500
sha512_with_key: 0.000028018
xor_with_sha_key_numba: 0.000022907
xor_with_sha_key: 0.000046814
xor_with_sha_key_numba: 0.000053703
xor_with_sha_key: 0.000073128
aes_encrypt: 0.000113868
_se_encrypt: 0.000775174
itr_count: 12
_get_2d_array: 0.000017111
dwt2d: 0.000234348
dwt2d: 0.000093388
sha256_with_key: 0.000021166
sha512_with_key: 0.000026481
xor_with_sha_key_numba: 0.000022666
xor_with_sha_key: 0.000045277
xor_with_sha_key_numba: 0.000054462
xor_with_sha_key: 0.000079036
aes_encrypt: 0.000115331
_se_encrypt: 0.000777026
itr_count: 13
_get_2d_array: 0.000016518
dwt2d: 0.000232422
dwt2d: 0.000074869
sha256_with_key: 0.000019555
sha512_with_key: 0.000025148
xor_with_sha_key_numba: 0.000023537
xor_with_sha_key: 0.000070869
xor_with_sha_key_numba: 0.000054870
xor_with_sha_key: 0.000074518
aes_encrypt: 0.000112462
_se_encrypt: 0.000772396
itr_count: 14
_get_2d_array: 0.000018481
dwt2d: 0.000252922
dwt2d: 0.000079999
sha256_with_key: 0.000021111
sha512_with_key: 0.000026741
xor_with_sha_key_numba: 0.000021815
xor_with_sha_key: 0.000045629
xor_with_sha_key_numba: 0.000054721
xor_with_sha_key: 0.000078869
aes_encrypt: 0.000140202
_se_encrypt: 0.000917079
itr_count: 15
_get_2d_array: 0.000022796
dwt2d: 0.001797676
dwt2d: 0.000092257
sha256_with_key: 0.000038092
sha512_with_key: 0.000034222
xor_with_sha_key_numba: 0.000029481
xor_with_sha_key: 0.000066351
xor_with_sha_key_numba: 0.000055518
xor_with_sha_key: 0.000077295
aes_encrypt: 0.000180053
_se_encrypt: 0.002510147
itr_count: 16
_get_2d_array: 0.000024444
dwt2d: 0.000266496
dwt2d: 0.000081221
sha256_with_key: 0.000024926
sha512_with_key: 0.000027185
xor_with_sha_key_numba: 0.000024351
xor_with_sha_key: 0.000051129
xor_with_sha_key_numba: 0.000054518
xor_with_sha_key: 0.000079610
aes_encrypt: 0.000130498
_se_encrypt: 0.000843302
itr_count: 17
_get_2d_array: 0.000019370
dwt2d: 0.000259181
dwt2d: 0.000077129
sha256_with_key: 0.000025111
sha512_with_key: 0.000026408
xor_with_sha_key_numba: 0.000024703
xor_with_sha_key: 0.000050702
xor_with_sha_key_numba: 0.000053276
xor_with_sha_key: 0.000073110
aes_encrypt: 0.000125016
_se_encrypt: 0.000806710
itr_count: 18
_get_2d_array: 0.000019000
dwt2d: 0.000236163
dwt2d: 0.000093499
sha256_with_key: 0.000023926
sha512_with_key: 0.000026148
xor_with_sha_key_numba: 0.000023870
xor_with_sha_key: 0.000049888
xor_with_sha_key_numba: 0.000054906
xor_with_sha_key: 0.000078203
aes_encrypt: 0.000123369
_se_encrypt: 0.000803192
itr_count: 19
_get_2d_array: 0.000018722
dwt2d: 0.000234534
dwt2d: 0.000073999
sha256_with_key: 0.000021000
sha512_with_key: 0.000026796
xor_with_sha_key_numba: 0.000040055
xor_with_sha_key: 0.000065073
xor_with_sha_key_numba: 0.000053314
xor_with_sha_key: 0.000074851
aes_encrypt: 0.000118110
_se_encrypt: 0.000784506
itr_count: 20
_get_2d_array: 0.000018444
dwt2d: 0.000235108
dwt2d: 0.000074518
sha256_with_key: 0.000021555
sha512_with_key: 0.000027037
xor_with_sha_key_numba: 0.000022963
xor_with_sha_key: 0.000046480
xor_with_sha_key_numba: 0.000054722
xor_with_sha_key: 0.000076758
aes_encrypt: 0.000140553
_se_encrypt: 0.000790340
itr_count: 21
_get_2d_array: 0.000018741
dwt2d: 0.000227867
dwt2d: 0.000074999
sha256_with_key: 0.000023296
sha512_with_key: 0.000025277
xor_with_sha_key_numba: 0.000023055
xor_with_sha_key: 0.000046796
xor_with_sha_key_numba: 0.000052851
xor_with_sha_key: 0.000073814
aes_encrypt: 0.000116258
_se_encrypt: 0.000749860
itr_count: 22
_get_2d_array: 0.000020556
dwt2d: 0.000229775
dwt2d: 0.000075480
sha256_with_key: 0.000021129
sha512_with_key: 0.000027093
xor_with_sha_key_numba: 0.000023018
xor_with_sha_key: 0.000046777
xor_with_sha_key_numba: 0.000055351
xor_with_sha_key: 0.000077777
aes_encrypt: 0.000119257
_se_encrypt: 0.000790562
itr_count: 23
_get_2d_array: 0.000018166
dwt2d: 0.000242607
dwt2d: 0.000074647
sha256_with_key: 0.000021871
sha512_with_key: 0.000026444
xor_with_sha_key_numba: 0.000024167
xor_with_sha_key: 0.000049369
xor_with_sha_key_numba: 0.000053314
xor_with_sha_key: 0.000074296
aes_encrypt: 0.000126276
_se_encrypt: 0.000784785
itr_count: 24
_get_2d_array: 0.000019426
dwt2d: 0.000225497
dwt2d: 0.000097146
sha256_with_key: 0.000026481
sha512_with_key: 0.000028277
xor_with_sha_key_numba: 0.000023462
xor_with_sha_key: 0.000050814
xor_with_sha_key_numba: 0.000054999
xor_with_sha_key: 0.000076777
aes_encrypt: 0.000126943
_se_encrypt: 0.000802580
itr_count: 25
_get_2d_array: 0.000017574
dwt2d: 0.000225108
dwt2d: 0.000076554
sha256_with_key: 0.000020222
sha512_with_key: 0.000025370
xor_with_sha_key_numba: 0.000023667
xor_with_sha_key: 0.000049018
xor_with_sha_key_numba: 0.000054221
xor_with_sha_key: 0.000077572
aes_encrypt: 0.000115591
_se_encrypt: 0.000772211
itr_count: 26
_get_2d_array: 0.000017204
dwt2d: 0.000236330
dwt2d: 0.000079462
sha256_with_key: 0.000022148
sha512_with_key: 0.000026629
xor_with_sha_key_numba: 0.000024833
xor_with_sha_key: 0.000049185
xor_with_sha_key_numba: 0.000057277
xor_with_sha_key: 0.000077740
